home_id,timestamp,device_id,device_type,room,status,power_watt,user_present,activity,indoor_temp,outdoor_temp,humidity,light_level,day_of_week,hour_of_day,price_kWh
4,2022-01-03 13:00:00,tv4,tv,living_room,off,0.0,0,away,19.6,19.6,51.8,384.4,0,13,2500
4,2022-01-03 13:00:00,fridge4,fridge,kitchen,on,309.55,0,away,19.6,19.6,51.8,384.4,0,13,2500
4,2022-01-03 13:00:00,washer4,washer,laundry_room,off,0.0,0,away,19.6,19.6,51.8,384.4,0,13,2500
5,2022-01-03 13:00:00,air_conditioner5,air_conditioner,bedroom,off,0.0,0,away,19.2,19.1,46.7,384.4,0,13,2500
5,2022-01-03 13:00:00,light5,light,living_room,off,0.0,0,away,19.2,19.1,46.7,384.4,0,13,2500
5,2022-01-03 13:00:00,tv5,tv,living_room,off,0.0,0,away,19.2,19.1,46.7,384.4,0,13,2500
5,2022-01-03 13:00:00,fridge5,fridge,kitchen,on,201.43,0,away,19.2,19.1,46.7,384.4,0,13,2500
5,2022-01-03 13:00:00,washer5,washer,laundry_room,off,0.0,0,away,19.2,19.1,46.7,384.4,0,13,2500
6,2022-01-03 13:00:00,air_conditioner6,air_conditioner,bedroom,off,0.0,0,away,13.1,12.7,100.0,384.4,0,13,2500
6,2022-01-03 13:00:00,light6,light,living_room,off,0.0,0,away,13.1,12.7,100.0,384.4,0,13,2500
6,2022-01-03 13:00:00,tv6,tv,living_room,off,0.0,0,away,13.1,12.7,100.0,384.4,0,13,2500
6,2022-01-03 13:00:00,fridge6,fridge,kitchen,on,211.91,0,away,13.1,12.7,100.0,384.4,0,13,2500
6,2022-01-03 13:00:00,washer6,washer,laundry_room,off,0.0,0,away,13.1,12.7,100.0,384.4,0,13,2500
7,2022-01-03 13:00:00,air_conditioner7,air_conditioner,bedroom,off,0.0,0,away,19.9,18.0,57.0,384.4,0,13,2500
7,2022-01-03 13:00:00,light7,light,living_room,off,0.0,0,away,19.9,18.0,57.0,384.4,0,13,2500
7,2022-01-03 13:00:00,tv7,tv,living_room,off,0.0,0,away,19.9,18.0,57.0,384.4,0,13,2500
7,2022-01-03 13:00:00,fridge7,fridge,kitchen,on,204.82,0,away,19.9,18.0,57.0,384.4,0,13,2500
7,2022-01-03 13:00:00,washer7,washer,laundry_room,off,0.0,0,away,19.9,18.0,57.0,384.4,0,13,2500
8,2022-01-03 13:00:00,air_conditioner8,air_conditioner,bedroom,off,0.0,0,away,19.6,18.7,71.1,384.4,0,13,2500
8,2022-01-03 13:00:00,light8,light,living_room,off,0.0,0,away,19.6,18.7,71.1,384.4,0,13,2500
8,2022-01-03 13:00:00,tv8,tv,living_room,off,0.0,0,away,19.6,18.7,71.1,384.4,0,13,2500
8,2022-01-03 13:00:00,fridge8,fridge,kitchen,on,213.4,0,away,19.6,18.7,71.1,384.4,0,13,2500
8,2022-01-03 13:00:00,washer8,washer,laundry_room,off,0.0,0,away,19.6,18.7,71.1,384.4,0,13,2500
9,2022-01-03 13:00:00,air_conditioner9,air_conditioner,bedroom,off,0.0,0,away,19.9,19.9,48.7,384.4,0,13,2500
9,2022-01-03 13:00:00,light9,light,living_room,off,0.0,0,away,19.9,19.9,48.7,384.4,0,13,2500
9,2022-01-03 13:00:00,tv9,tv,living_room,off,0.0,0,away,19.9,19.9,48.7,384.4,0,13,2500
9,2022-01-03 13:00:00,fridge9,fridge,kitchen,on,626.643869074066,0,away,19.9,19.9,48.7,384.4,0,13,2500
9,2022-01-03 13:00:00,washer9,washer,laundry_room,off,0.0,0,away,19.9,19.9,48.7,384.4,0,13,2500
10,2022-01-03 13:00:00,air_conditioner10,air_conditioner,bedroom,off,0.0,0,away,18.1,18.3,64.2,384.4,0,13,2500
10,2022-01-03 13:00:00,light10,light,living_room,off,0.0,0,away,18.1,18.3,64.2,384.4,0,13,2500
10,2022-01-03 13:00:00,tv10,tv,living_room,off,0.0,0,away,18.1,18.3,64.2,384.4,0,13,2500
10,2022-01-03 13:00:00,fridge10,fridge,kitchen,on,602.8541484785859,0,away,18.1,18.3,64.2,384.4,0,13,2500
10,2022-01-03 13:00:00,washer10,washer,laundry_room,off,0.0,0,away,18.1,18.3,64.2,384.4,0,13,2500
1,2022-01-03 13:15:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,watching_tv,18.2,19.3,71.4,384.4,0,13,2500
1,2022-01-03 13:15:00,light1,light,living_room,off,0.0,1,watching_tv,18.2,19.3,71.4,384.4,0,13,2500
1,2022-01-03 13:15:00,tv1,tv,living_room,on,371.99,1,watching_tv,18.2,19.3,71.4,384.4,0,13,2500
1,2022-01-03 13:15:00,fridge1,fridge,kitchen,on,262.27,1,watching_tv,18.2,19.3,71.4,384.4,0,13,2500
1,2022-01-03 13:15:00,washer1,washer,laundry_room,off,0.0,1,watching_tv,18.2,19.3,71.4,384.4,0,13,2500
2,2022-01-03 13:15:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,watching_tv,19.2,19.6,57.1,384.4,0,13,2500
2,2022-01-03 13:15:00,light2,light,living_room,off,0.0,1,watching_tv,19.2,19.6,57.1,384.4,0,13,2500
2,2022-01-03 13:15:00,tv2,tv,living_room,on,393.04,1,watching_tv,19.2,19.6,57.1,384.4,0,13,2500
2,2022-01-03 13:15:00,fridge2,fridge,kitchen,on,597.2872034072866,1,watching_tv,19.2,19.6,57.1,384.4,0,13,2500
2,2022-01-03 13:15:00,washer2,washer,laundry_room,off,0.0,1,watching_tv,19.2,19.6,57.1,384.4,0,13,2500
3,2022-01-03 13:15:00,air_conditioner3,air_conditioner,bedroom,off,0.0,0,away,18.2,18.1,44.8,384.4,0,13,2500
3,2022-01-03 13:15:00,light3,light,living_room,off,0.0,0,away,18.2,18.1,44.8,384.4,0,13,2500
3,2022-01-03 13:15:00,tv3,tv,living_room,off,0.0,0,away,18.2,18.1,44.8,384.4,0,13,2500
3,2022-01-03 13:15:00,fridge3,fridge,kitchen,on,234.14,0,away,18.2,18.1,44.8,384.4,0,13,2500
3,2022-01-03 13:15:00,washer3,washer,laundry_room,off,0.0,0,away,18.2,18.1,44.8,384.4,0,13,2500
4,2022-01-03 13:15:00,air_conditioner4,air_conditioner,bedroom,off,0.0,0,away,18.6,19.4,67.6,384.4,0,13,2500
4,2022-01-03 13:15:00,light4,light,living_room,off,0.0,0,away,18.6,19.4,67.6,384.4,0,13,2500
4,2022-01-03 13:15:00,tv4,tv,living_room,off,0.0,0,away,18.6,19.4,67.6,384.4,0,13,2500
4,2022-01-03 13:15:00,fridge4,fridge,kitchen,on,295.64,0,away,18.6,19.4,67.6,384.4,0,13,2500
4,2022-01-03 13:15:00,washer4,washer,laundry_room,off,0.0,0,away,18.6,19.4,67.6,384.4,0,13,2500
5,2022-01-03 13:15:00,air_conditioner5,air_conditioner,bedroom,off,0.0,0,away,14.8,13.2,77.7,384.4,0,13,2500
5,2022-01-03 13:15:00,light5,light,living_room,off,0.0,0,away,14.8,13.2,77.7,384.4,0,13,2500
5,2022-01-03 13:15:00,tv5,tv,living_room,off,0.0,0,away,14.8,13.2,77.7,384.4,0,13,2500
5,2022-01-03 13:15:00,fridge5,fridge,kitchen,on,222.41,0,away,14.8,13.2,77.7,384.4,0,13,2500
5,2022-01-03 13:15:00,washer5,washer,laundry_room,off,0.0,0,away,14.8,13.2,77.7,384.4,0,13,2500
6,2022-01-03 13:15:00,air_conditioner6,air_conditioner,bedroom,off,0.0,0,away,18.3,18.4,51.3,384.4,0,13,2500
6,2022-01-03 13:15:00,light6,light,living_room,off,0.0,0,away,18.3,18.4,51.3,384.4,0,13,2500
6,2022-01-03 13:15:00,tv6,tv,living_room,off,0.0,0,away,18.3,18.4,51.3,384.4,0,13,2500
6,2022-01-03 13:15:00,fridge6,fridge,kitchen,on,285.1,0,away,18.3,18.4,51.3,384.4,0,13,2500
6,2022-01-03 13:15:00,washer6,washer,laundry_room,off,0.0,0,away,18.3,18.4,51.3,384.4,0,13,2500
7,2022-01-03 13:15:00,air_conditioner7,air_conditioner,bedroom,off,0.0,0,away,18.3,19.1,62.5,384.4,0,13,2500
7,2022-01-03 13:15:00,light7,light,living_room,off,0.0,0,away,18.3,19.1,62.5,384.4,0,13,2500
7,2022-01-03 13:15:00,tv7,tv,living_room,off,0.0,0,away,18.3,19.1,62.5,384.4,0,13,2500
7,2022-01-03 13:15:00,fridge7,fridge,kitchen,on,300.19,0,away,18.3,19.1,62.5,384.4,0,13,2500
7,2022-01-03 13:15:00,washer7,washer,laundry_room,off,0.0,0,away,18.3,19.1,62.5,384.4,0,13,2500
8,2022-01-03 13:15:00,air_conditioner8,air_conditioner,bedroom,off,0.0,0,away,21.7,19.8,46.2,384.4,0,13,2500
8,2022-01-03 13:15:00,light8,light,living_room,off,0.0,0,away,21.7,19.8,46.2,384.4,0,13,2500
8,2022-01-03 13:15:00,tv8,tv,living_room,off,0.0,0,away,21.7,19.8,46.2,384.4,0,13,2500
8,2022-01-03 13:15:00,fridge8,fridge,kitchen,on,293.7,0,away,21.7,19.8,46.2,384.4,0,13,2500
8,2022-01-03 13:15:00,washer8,washer,laundry_room,off,0.0,0,away,21.7,19.8,46.2,384.4,0,13,2500
9,2022-01-03 13:15:00,air_conditioner9,air_conditioner,bedroom,off,0.0,0,away,18.0,18.0,37.7,384.4,0,13,2500
9,2022-01-03 13:15:00,light9,light,living_room,off,0.0,0,away,18.0,18.0,37.7,384.4,0,13,2500
9,2022-01-03 13:15:00,tv9,tv,living_room,off,0.0,0,away,18.0,18.0,37.7,384.4,0,13,2500
9,2022-01-03 13:15:00,fridge9,fridge,kitchen,on,236.58,0,away,18.0,18.0,37.7,384.4,0,13,2500
9,2022-01-03 13:15:00,washer9,washer,laundry_room,off,0.0,0,away,18.0,18.0,37.7,384.4,0,13,2500
10,2022-01-03 13:15:00,air_conditioner10,air_conditioner,bedroom,off,0.0,0,away,20.8,18.8,60.7,384.4,0,13,2500
10,2022-01-03 13:15:00,light10,light,living_room,off,0.0,0,away,20.8,18.8,60.7,384.4,0,13,2500
10,2022-01-03 13:15:00,tv10,tv,living_room,off,0.0,0,away,20.8,18.8,60.7,384.4,0,13,2500
10,2022-01-03 13:15:00,fridge10,fridge,kitchen,on,219.37,0,away,20.8,18.8,60.7,384.4,0,13,2500
10,2022-01-03 13:15:00,washer10,washer,laundry_room,off,0.0,0,away,20.8,18.8,60.7,384.4,0,13,2500
1,2022-01-03 13:30:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,watching_tv,21.3,19.5,41.2,384.4,0,13,2500
1,2022-01-03 13:30:00,light1,light,living_room,off,0.0,1,watching_tv,21.3,19.5,41.2,384.4,0,13,2500
1,2022-01-03 13:30:00,tv1,tv,living_room,on,351.37,1,watching_tv,21.3,19.5,41.2,384.4,0,13,2500
1,2022-01-03 13:30:00,fridge1,fridge,kitchen,on,305.93,1,watching_tv,21.3,19.5,41.2,384.4,0,13,2500
1,2022-01-03 13:30:00,washer1,washer,laundry_room,off,0.0,1,watching_tv,21.3,19.5,41.2,384.4,0,13,2500
2,2022-01-03 13:30:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,watching_tv,21.3,19.4,48.1,384.4,0,13,2500
2,2022-01-03 13:30:00,light2,light,living_room,off,0.0,1,watching_tv,21.3,19.4,48.1,384.4,0,13,2500
2,2022-01-03 13:30:00,tv2,tv,living_room,on,302.58,1,watching_tv,21.3,19.4,48.1,384.4,0,13,2500
2,2022-01-03 13:30:00,fridge2,fridge,kitchen,on,243.02,1,watching_tv,21.3,19.4,48.1,384.4,0,13,2500
2,2022-01-03 13:30:00,washer2,washer,laundry_room,off,0.0,1,watching_tv,21.3,19.4,48.1,384.4,0,13,2500
3,2022-01-03 13:30:00,air_conditioner3,air_conditioner,bedroom,off,0.0,0,away,12.3,13.5,65.7,384.4,0,13,2500
3,2022-01-03 13:30:00,light3,light,living_room,off,0.0,0,away,12.3,13.5,65.7,384.4,0,13,2500
3,2022-01-03 13:30:00,tv3,tv,living_room,off,0.0,0,away,12.3,13.5,65.7,384.4,0,13,2500
3,2022-01-03 13:30:00,fridge3,fridge,kitchen,on,269.1,0,away,12.3,13.5,65.7,384.4,0,13,2500
3,2022-01-03 13:30:00,washer3,washer,laundry_room,off,0.0,0,away,12.3,13.5,65.7,384.4,0,13,2500
4,2022-01-03 13:30:00,air_conditioner4,air_conditioner,bedroom,off,0.0,0,away,19.7,19.4,43.8,384.4,0,13,2500
4,2022-01-03 13:30:00,light4,light,living_room,off,0.0,0,away,19.7,19.4,43.8,384.4,0,13,2500
4,2022-01-03 13:30:00,tv4,tv,living_room,off,0.0,0,away,19.7,19.4,43.8,384.4,0,13,2500
4,2022-01-03 13:30:00,fridge4,fridge,kitchen,on,225.46,0,away,19.7,19.4,43.8,384.4,0,13,2500
4,2022-01-03 13:30:00,washer4,washer,laundry_room,off,0.0,0,away,19.7,19.4,43.8,384.4,0,13,2500
5,2022-01-03 13:30:00,air_conditioner5,air_conditioner,bedroom,off,0.0,0,away,18.4,19.8,66.0,384.4,0,13,2500
5,2022-01-03 13:30:00,light5,light,living_room,off,0.0,0,away,18.4,19.8,66.0,384.4,0,13,2500
5,2022-01-03 13:30:00,tv5,tv,living_room,off,0.0,0,away,18.4,19.8,66.0,384.4,0,13,2500
5,2022-01-03 13:30:00,fridge5,fridge,kitchen,on,236.87,0,away,18.4,19.8,66.0,384.4,0,13,2500
5,2022-01-03 13:30:00,washer5,washer,laundry_room,off,0.0,0,away,18.4,19.8,66.0,384.4,0,13,2500
6,2022-01-03 13:30:00,air_conditioner6,air_conditioner,bedroom,off,0.0,0,away,15.8,13.8,68.2,384.4,0,13,2500
6,2022-01-03 13:30:00,light6,light,living_room,off,0.0,0,away,15.8,13.8,68.2,384.4,0,13,2500
6,2022-01-03 13:30:00,tv6,tv,living_room,off,0.0,0,away,15.8,13.8,68.2,384.4,0,13,2500
6,2022-01-03 13:30:00,fridge6,fridge,kitchen,on,305.71,0,away,15.8,13.8,68.2,384.4,0,13,2500
6,2022-01-03 13:30:00,washer6,washer,laundry_room,off,0.0,0,away,15.8,13.8,68.2,384.4,0,13,2500
7,2022-01-03 13:30:00,air_conditioner7,air_conditioner,bedroom,off,0.0,0,away,18.6,18.4,54.6,384.4,0,13,2500
7,2022-01-03 13:30:00,light7,light,living_room,off,0.0,0,away,18.6,18.4,54.6,384.4,0,13,2500
7,2022-01-03 13:30:00,tv7,tv,living_room,off,0.0,0,away,18.6,18.4,54.6,384.4,0,13,2500
7,2022-01-03 13:30:00,fridge7,fridge,kitchen,on,248.99,0,away,18.6,18.4,54.6,384.4,0,13,2500
7,2022-01-03 13:30:00,washer7,washer,laundry_room,off,0.0,0,away,18.6,18.4,54.6,384.4,0,13,2500
8,2022-01-03 13:30:00,air_conditioner8,air_conditioner,bedroom,off,0.0,0,away,18.1,19.2,61.6,384.4,0,13,2500
8,2022-01-03 13:30:00,light8,light,living_room,off,0.0,0,away,18.1,19.2,61.6,384.4,0,13,2500
8,2022-01-03 13:30:00,tv8,tv,living_room,off,0.0,0,away,18.1,19.2,61.6,384.4,0,13,2500
8,2022-01-03 13:30:00,fridge8,fridge,kitchen,on,305.37,0,away,18.1,19.2,61.6,384.4,0,13,2500
8,2022-01-03 13:30:00,washer8,washer,laundry_room,off,0.0,0,away,18.1,19.2,61.6,384.4,0,13,2500
9,2022-01-03 13:30:00,air_conditioner9,air_conditioner,bedroom,off,0.0,0,away,19.4,18.1,54.0,384.4,0,13,2500
9,2022-01-03 13:30:00,light9,light,living_room,off,0.0,0,away,19.4,18.1,54.0,384.4,0,13,2500
9,2022-01-03 13:30:00,tv9,tv,living_room,on,302.32,0,away,19.4,18.1,54.0,384.4,0,13,2500
9,2022-01-03 13:30:00,fridge9,fridge,kitchen,on,230.37,0,away,19.4,18.1,54.0,384.4,0,13,2500
9,2022-01-03 13:30:00,washer9,washer,laundry_room,off,0.0,0,away,19.4,18.1,54.0,384.4,0,13,2500
10,2022-01-03 13:30:00,air_conditioner10,air_conditioner,bedroom,off,0.0,0,away,20.7,19.2,48.2,384.4,0,13,2500
10,2022-01-03 13:30:00,light10,light,living_room,off,0.0,0,away,20.7,19.2,48.2,384.4,0,13,2500
10,2022-01-03 13:30:00,tv10,tv,living_room,off,0.0,0,away,20.7,19.2,48.2,384.4,0,13,2500
10,2022-01-03 13:30:00,fridge10,fridge,kitchen,on,305.93,0,away,20.7,19.2,48.2,384.4,0,13,2500
10,2022-01-03 13:30:00,washer10,washer,laundry_room,off,0.0,0,away,20.7,19.2,48.2,384.4,0,13,2500
1,2022-01-03 13:45:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,watching_tv,14.2,13.8,72.0,384.4,0,13,2500
1,2022-01-03 13:45:00,light1,light,living_room,off,0.0,1,watching_tv,14.2,13.8,72.0,384.4,0,13,2500
1,2022-01-03 13:45:00,tv1,tv,living_room,on,373.72,1,watching_tv,14.2,13.8,72.0,384.4,0,13,2500
1,2022-01-03 13:45:00,fridge1,fridge,kitchen,on,205.99,1,watching_tv,14.2,13.8,72.0,384.4,0,13,2500
1,2022-01-03 13:45:00,washer1,washer,laundry_room,off,0.0,1,watching_tv,14.2,13.8,72.0,384.4,0,13,2500
2,2022-01-03 13:45:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,watching_tv,16.6,18.5,65.0,384.4,0,13,2500
2,2022-01-03 13:45:00,light2,light,living_room,off,0.0,1,watching_tv,16.6,18.5,65.0,384.4,0,13,2500
2,2022-01-03 13:45:00,tv2,tv,living_room,on,343.45,1,watching_tv,16.6,18.5,65.0,384.4,0,13,2500
2,2022-01-03 13:45:00,fridge2,fridge,kitchen,on,283.51,1,watching_tv,16.6,18.5,65.0,384.4,0,13,2500
2,2022-01-03 13:45:00,washer2,washer,laundry_room,off,0.0,1,watching_tv,16.6,18.5,65.0,384.4,0,13,2500
3,2022-01-03 13:45:00,air_conditioner3,air_conditioner,bedroom,off,0.0,0,away,11.5,12.0,65.5,384.4,0,13,2500
3,2022-01-03 13:45:00,light3,light,living_room,off,0.0,0,away,11.5,12.0,65.5,384.4,0,13,2500
3,2022-01-03 13:45:00,tv3,tv,living_room,off,0.0,0,away,11.5,12.0,65.5,384.4,0,13,2500
3,2022-01-03 13:45:00,fridge3,fridge,kitchen,on,307.84,0,away,11.5,12.0,65.5,384.4,0,13,2500
3,2022-01-03 13:45:00,washer3,washer,laundry_room,off,0.0,0,away,11.5,12.0,65.5,384.4,0,13,2500
4,2022-01-03 13:45:00,air_conditioner4,air_conditioner,bedroom,off,0.0,0,away,13.9,13.2,92.0,384.4,0,13,2500
4,2022-01-03 13:45:00,light4,light,living_room,off,0.0,0,away,13.9,13.2,92.0,384.4,0,13,2500
4,2022-01-03 13:45:00,tv4,tv,living_room,off,0.0,0,away,13.9,13.2,92.0,384.4,0,13,2500
4,2022-01-03 13:45:00,fridge4,fridge,kitchen,on,308.61,0,away,13.9,13.2,92.0,384.4,0,13,2500
4,2022-01-03 13:45:00,washer4,washer,laundry_room,off,0.0,0,away,13.9,13.2,92.0,384.4,0,13,2500
5,2022-01-03 13:45:00,air_conditioner5,air_conditioner,bedroom,off,0.0,0,away,17.8,18.3,71.1,384.4,0,13,2500
5,2022-01-03 13:45:00,light5,light,living_room,off,0.0,0,away,17.8,18.3,71.1,384.4,0,13,2500
5,2022-01-03 13:45:00,tv5,tv,living_room,off,0.0,0,away,17.8,18.3,71.1,384.4,0,13,2500
5,2022-01-03 13:45:00,fridge5,fridge,kitchen,on,222.09,0,away,17.8,18.3,71.1,384.4,0,13,2500
5,2022-01-03 13:45:00,washer5,washer,laundry_room,off,0.0,0,away,17.8,18.3,71.1,384.4,0,13,2500
6,2022-01-03 13:45:00,air_conditioner6,air_conditioner,bedroom,off,0.0,0,away,18.3,18.5,67.1,384.4,0,13,2500
6,2022-01-03 13:45:00,light6,light,living_room,off,0.0,0,away,18.3,18.5,67.1,384.4,0,13,2500
6,2022-01-03 13:45:00,tv6,tv,living_room,off,0.0,0,away,18.3,18.5,67.1,384.4,0,13,2500
6,2022-01-03 13:45:00,fridge6,fridge,kitchen,on,239.37,0,away,18.3,18.5,67.1,384.4,0,13,2500
6,2022-01-03 13:45:00,washer6,washer,laundry_room,off,0.0,0,away,18.3,18.5,67.1,384.4,0,13,2500
7,2022-01-03 13:45:00,air_conditioner7,air_conditioner,bedroom,off,0.0,0,away,18.9,19.1,52.3,384.4,0,13,2500
7,2022-01-03 13:45:00,light7,light,living_room,on,113.47,0,away,18.9,19.1,52.3,384.4,0,13,2500
7,2022-01-03 13:45:00,tv7,tv,living_room,off,0.0,0,away,18.9,19.1,52.3,384.4,0,13,2500
7,2022-01-03 13:45:00,fridge7,fridge,kitchen,on,573.2840380893241,0,away,18.9,19.1,52.3,384.4,0,13,2500
7,2022-01-03 13:45:00,washer7,washer,laundry_room,off,0.0,0,away,18.9,19.1,52.3,384.4,0,13,2500
8,2022-01-03 13:45:00,air_conditioner8,air_conditioner,bedroom,off,0.0,0,away,14.4,12.7,79.0,384.4,0,13,2500
8,2022-01-03 13:45:00,light8,light,living_room,off,0.0,0,away,14.4,12.7,79.0,384.4,0,13,2500
8,2022-01-03 13:45:00,tv8,tv,living_room,off,0.0,0,away,14.4,12.7,79.0,384.4,0,13,2500
8,2022-01-03 13:45:00,fridge8,fridge,kitchen,on,225.31,0,away,14.4,12.7,79.0,384.4,0,13,2500
8,2022-01-03 13:45:00,washer8,washer,laundry_room,off,0.0,0,away,14.4,12.7,79.0,384.4,0,13,2500
9,2022-01-03 13:45:00,air_conditioner9,air_conditioner,bedroom,off,0.0,0,away,19.3,18.2,58.6,384.4,0,13,2500
9,2022-01-03 13:45:00,light9,light,living_room,off,0.0,0,away,19.3,18.2,58.6,384.4,0,13,2500
9,2022-01-03 13:45:00,tv9,tv,living_room,off,0.0,0,away,19.3,18.2,58.6,384.4,0,13,2500
9,2022-01-03 13:45:00,fridge9,fridge,kitchen,on,241.08,0,away,19.3,18.2,58.6,384.4,0,13,2500
9,2022-01-03 13:45:00,washer9,washer,laundry_room,off,0.0,0,away,19.3,18.2,58.6,384.4,0,13,2500
10,2022-01-03 13:45:00,air_conditioner10,air_conditioner,bedroom,off,0.0,0,away,18.3,18.1,58.9,384.4,0,13,2500
10,2022-01-03 13:45:00,light10,light,living_room,off,0.0,0,away,18.3,18.1,58.9,384.4,0,13,2500
10,2022-01-03 13:45:00,tv10,tv,living_room,off,0.0,0,away,18.3,18.1,58.9,384.4,0,13,2500
10,2022-01-03 13:45:00,fridge10,fridge,kitchen,on,208.55,0,away,18.3,18.1,58.9,384.4,0,13,2500
10,2022-01-03 13:45:00,washer10,washer,laundry_room,off,0.0,0,away,18.3,18.1,58.9,384.4,0,13,2500
1,2022-01-03 14:00:00,air_conditioner1,air_conditioner,bedroom,off,0.0,1,watching_tv,17.8,19.4,33.6,337.0,0,14,2500
1,2022-01-03 14:00:00,light1,light,living_room,off,0.0,1,watching_tv,17.8,19.4,33.6,337.0,0,14,2500
1,2022-01-03 14:00:00,tv1,tv,living_room,on,392.62,1,watching_tv,17.8,19.4,33.6,337.0,0,14,2500
1,2022-01-03 14:00:00,fridge1,fridge,kitchen,on,267.29,1,watching_tv,17.8,19.4,33.6,337.0,0,14,2500
1,2022-01-03 14:00:00,washer1,washer,laundry_room,off,0.0,1,watching_tv,17.8,19.4,33.6,337.0,0,14,2500
2,2022-01-03 14:00:00,air_conditioner2,air_conditioner,bedroom,off,0.0,1,watching_tv,13.7,13.3,92.2,337.0,0,14,2500
2,2022-01-03 14:00:00,light2,light,living_room,off,0.0,1,watching_tv,13.7,13.3,92.2,337.0,0,14,2500
2,2022-01-03 14:00:00,tv2,tv,living_room,on,395.1,1,watching_tv,13.7,13.3,92.2,337.0,0,14,2500
2,2022-01-03 14:00:00,fridge2,fridge,kitchen,on,209.33,1,watching_tv,13.7,13.3,92.2,337.0,0,14,2500
2,2022-01-03 14:00:00,washer2,washer,laundry_room,off,0.0,1,watching_tv,13.7,13.3,92.2,337.0,0,14,2500
3,2022-01-03 14:00:00,air_conditioner3,air_conditioner,bedroom,off,0.0,0,away,20.6,18.8,52.0,337.0,0,14,2500
3,2022-01-03 14:00:00,light3,light,living_room,off,0.0,0,away,20.6,18.8,52.0,337.0,0,14,2500
3,2022-01-03 14:00:00,tv3,tv,living_room,off,0.0,0,away,20.6,18.8,52.0,337.0,0,14,2500
3,2022-01-03 14:00:00,fridge3,fridge,kitchen,on,210.38,0,away,20.6,18.8,52.0,337.0,0,14,2500
3,2022-01-03 14:00:00,washer3,washer,laundry_room,off,0.0,0,away,20.6,18.8,52.0,337.0,0,14,2500
4,2022-01-03 14:00:00,air_conditioner4,air_conditioner,bedroom,off,0.0,0,away,17.5,18.3,51.1,337.0,0,14,2500
4,2022-01-03 14:00:00,light4,light,living_room,off,0.0,0,away,17.5,18.3,51.1,337.0,0,14,2500
4,2022-01-03 14:00:00,tv4,tv,living_room,off,0.0,0,away,17.5,18.3,51.1,337.0,0,14,2500
4,2022-01-03 14:00:00,fridge4,fridge,kitchen,on,267.95,0,away,17.5,18.3,51.1,337.0,0,14,2500
4,2022-01-03 14:00:00,washer4,washer,laundry_room,off,0.0,0,away,17.5,18.3,51.1,337.0,0,14,2500
5,2022-01-03 14:00:00,air_conditioner5,air_conditioner,bedroom,off,0.0,0,away,18.3,18.3,72.4,337.0,0,14,2500
5,2022-01-03 14:00:00,light5,light,living_room,off,0.0,0,away,18.3,18.3,72.4,337.0,0,14,2500
5,2022-01-03 14:00:00,tv5,tv,living_room,on,347.46,0,away,18.3,18.3,72.4,337.0,0,14,2500
5,2022-01-03 14:00:00,fridge5,fridge,kitchen,on,225.79,0,away,18.3,18.3,72.4,337.0,0,14,2500
5,2022-01-03 14:00:00,washer5,washer,laundry_room,off,0.0,0,away,18.3,18.3,72.4,337.0,0,14,2500
6,2022-01-03 14:00:00,air_conditioner6,air_conditioner,bedroom,off,0.0,0,away,13.8,12.0,97.5,337.0,0,14,2500
6,2022-01-03 14:00:00,light6,light,living_room,off,0.0,0,away,13.8,12.0,97.5,337.0,0,14,2500
6,2022-01-03 14:00:00,tv6,tv,living_room,off,0.0,0,away,13.8,12.0,97.5,337.0,0,14,2500
6,2022-01-03 14:00:00,fridge6,fridge,kitchen,on,260.47,0,away,13.8,12.0,97.5,337.0,0,14,2500
6,2022-01-03 14:00:00,washer6,washer,laundry_room,off,0.0,0,away,13.8,12.0,97.5,337.0,0,14,2500
7,2022-01-03 14:00:00,air_conditioner7,air_conditioner,bedroom,off,0.0,0,away,19.8,19.0,62.2,337.0,0,14,2500
7,2022-01-03 14:00:00,light7,light,living_room,off,0.0,0,away,19.8,19.0,62.2,337.0,0,14,2500
7,2022-01-03 14:00:00,tv7,tv,living_room,off,0.0,0,away,19.8,19.0,62.2,337.0,0,14,2500
7,2022-01-03 14:00:00,fridge7,fridge,kitchen,on,208.95,0,away,19.8,19.0,62.2,337.0,0,14,2500
7,2022-01-03 14:00:00,washer7,washer,laundry_room,off,0.0,0,away,19.8,19.0,62.2,337.0,0,14,2500
8,2022-01-03 14:00:00,air_conditioner8,air_conditioner,bedroom,off,0.0,0,away,19.2,18.2,50.7,337.0,0,14,2500
8,2022-01-03 14:00:00,light8,light,living_room,off,0.0,0,away,19.2,18.2,50.7,337.0,0,14,2500
8,2022-01-03 14:00:00,tv8,tv,living_room,off,0.0,0,away,19.2,18.2,50.7,337.0,0,14,2500
8,2022-01-03 14:00:00,fridge8,fridge,kitchen,on,236.32,0,away,19.2,18.2,50.7,337.0,0,14,2500
8,2022-01-03 14:00:00,washer8,washer,laundry_room,off,0.0,0,away,19.2,18.2,50.7,337.0,0,14,2500
